Acousticness,Danceability,Energy,Genre,Instrumental,Key,Liveness,Loudness,Speechness,Tempo,Valence
0.0662,0.797,0.83,hiphop,1.91E-05,4,0.239,-4.872,0.0511,93.507,0.9
0.511,0.632,0.903,hiphop,0,9,0.151,-2.38,0.0929,121.981,0.375
0.123,0.691,0.779,hiphop,0,7,0.102,-4.462,0.143,91.719,0.573
0.161,0.76,0.762,hiphop,0,5,0.137,-6.076,0.319,85.678,0.796
0.0553,0.66,0.775,hiphop,0,2,0.129,-4.926,0.172,157.036,0.635
0.371,0.855,0.694,hiphop,0,2,0.109,-4.393,0.169,122.078,0.49
0.069,0.719,0.65,hiphop,0,4,0.269,-6.984,0.193,85.972,0.325
0.0448,0.76,0.533,hiphop,0,11,0.122,-7.852,0.434,77.991,0.371
0.0783,0.975,0.535,hiphop,0,1,0.107,-7.227,0.196,125.066,0.671
0.172,0.644,0.68,hiphop,4.06E-05,5,0.0435,-3.863,0.24,125.465,0.683
0.365,0.479,0.545,hiphop,0,7,0.0963,-7.346,0.0688,74.897,0.244
0.079,0.688,0.828,hiphop,2.67E-05,8,0.0656,-4.401,0.301,79.938,0.818
0.0736,0.634,0.634,hiphop,0.00372,2,0.217,-8.95,0.345,170.037,0.524
0.00354,0.704,0.674,hiphop,0,4,0.126,-9.241,0.311,88.526,0.342
0.0215,0.765,0.704,hiphop,0,5,0.227,-4.589,0.127,147.055,0.498
0.686,0.529,0.439,hiphop,6.82E-06,8,0.0934,-7.109,0.204,179.856,0.598
0.181,0.767,0.66,hiphop,2.52E-05,1,0.059,-5.551,0.0616,123.127,0.266
0.0349,0.844,0.692,hiphop,0,1,0.0931,-10.483,0.355,100.375,0.576
0.337,0.598,0.781,hiphop,0.00029,1,0.189,-3.73,0.241,66.056,0.222
0.114,0.531,0.574,hiphop,0.0308,10,0.256,-6.693,0.113,115.68,0.272
0.185,0.708,0.758,hiphop,0.000251,6,0.733,-5.103,0.18,74.515,0.965
0.076,0.734,0.927,hiphop,0.00134,8,0.0465,-4.244,0.042,118.039,0.901
0.154,0.762,0.614,hiphop,0.000107,11,0.425,-9.102,0.0963,107.988,0.223
0.0383,0.775,0.837,hiphop,0,10,0.315,-4.965,0.39,95.86,0.807
0.0542,0.539,0.966,hiphop,0,1,0.466,-5.02,0.433,99.142,0.432
0.176,0.584,0.894,hiphop,0,9,0.169,-1.605,0.429,94.383,0.786
0.0219,0.835,0.707,hiphop,2.19E-05,8,0.108,-5.074,0.0598,93.955,0.919
0.0106,0.744,0.697,hiphop,0,11,0.0842,-5.063,0.197,149.28,0.767
0.369,0.75,0.84,hiphop,0,6,0.0916,-4.855,0.349,99.054,0.801
0.0101,0.686,0.877,hiphop,0,11,0.09,-4.989,0.326,167.996,0.538
0.874,0.742,0.658,hiphop,0.000164,0,0.107,-6.273,0.399,99.527,0.528
0.306,0.94,0.577,hiphop,5.65E-05,0,0.84,-5.375,0.21,98.018,0.689
0.128,0.652,0.758,hiphop,0,8,0.273,-4.737,0.0315,130.927,0.486
0.274,0.582,0.642,hiphop,2.98E-05,1,0.0717,-4.925,0.307,85.565,0.936
0.0312,0.838,0.72,hiphop,1.11E-05,10,0.422,-6.593,0.384,93.76,0.845
0.192,0.821,0.703,hiphop,0,11,0.0816,-8.464,0.24,105.154,0.536
0.028,0.743,0.516,hiphop,1.89E-05,11,0.273,-8.27,0.397,188.247,0.614
0.0102,0.852,0.708,hiphop,0,1,0.117,-6.721,0.0614,109.892,0.815
0.302,0.567,0.658,hiphop,1.36E-06,7,0.0792,-6.257,0.208,96.835,0.876
0.00702,0.773,0.555,hiphop,1.58E-05,8,0.302,-8.138,0.277,193.977,0.607
0.0729,0.841,0.629,hiphop,0,1,0.0742,-5.351,0.0442,97.963,0.87
0.266,0.811,0.783,hiphop,0.162,10,0.156,-6.973,0.0791,92.914,0.9
0.0476,0.934,0.562,hiphop,1.31E-06,4,0.0608,-4.609,0.24,96.792,0.712
0.437,0.912,0.416,hiphop,0.306,10,0.09,-5.943,0.164,90.013,0.677
0.2,0.765,0.412,hiphop,5.03E-06,8,0.0639,-5.423,0.227,200.097,0.815
0.0939,0.818,0.433,hiphop,0,5,0.0967,-6.398,0.209,90.096,0.677
0.0127,0.859,0.342,hiphop,0.00373,7,0.056,-5.789,0.117,97.08,0.395
0.604,0.805,0.772,hiphop,7.31E-06,11,0.122,-6.179,0.309,104.813,0.792
0.105,0.905,0.414,hiphop,0.000366,8,0.0914,-8.112,0.0615,99.133,0.758
0.0222,0.839,0.559,hiphop,0,10,0.352,-9.378,0.31,99.468,0.843
0.169,0.684,0.916,hiphop,1.63E-05,1,0.123,-3.857,0.43,93.477,0.553
0.0835,0.559,0.871,hiphop,0,10,0.112,-4.489,0.315,185.704,0.332
0.32,0.782,0.867,hiphop,2.26E-06,3,0.303,-6.126,0.158,97.04,0.726
0.0657,0.568,0.759,hiphop,0,2,0.153,-6.007,0.44,180.517,0.789
0.319,0.865,0.616,hiphop,0,9,0.167,-5.157,0.3,126.554,0.853
0.273,0.604,0.68,hiphop,0,11,0.0438,-5.887,0.327,105.074,0.455
0.278,0.785,0.691,hiphop,0,7,0.0891,-6.543,0.054,141.068,0.204
0.179,0.638,0.709,hiphop,0,11,0.0918,-6.468,0.358,101.939,0.369
0.000548,0.805,0.674,hiphop,0,1,0.203,-4.707,0.0486,132.034,0.314
0.0474,0.879,0.564,hiphop,9.43E-06,10,0.0519,-7.682,0.247,93.908,0.523
0.0298,0.71,0.804,hiphop,0.000245,11,0.404,-6.593,0.0462,130.005,0.93
0.11,0.799,0.916,hiphop,0,1,0.0746,-3.344,0.471,126.687,0.697
0.152,0.721,0.726,hiphop,0,10,0.163,-7.062,0.272,87.655,0.885
0.143,0.908,0.738,hiphop,0,1,0.0829,-4.933,0.271,95.954,0.79
0.0884,0.471,0.802,hiphop,1.75E-05,9,0.326,-5.064,0.377,118.693,0.443
0.00118,0.826,0.686,hiphop,0.00278,7,0.282,-5.346,0.163,98.001,0.413
0.2,0.506,0.653,hiphop,0,9,0.129,-4.357,0.395,86.433,0.366
0.352,0.546,0.589,hiphop,0,3,0.164,-6.917,0.198,100.939,0.614
0.00657,0.714,0.885,hiphop,0,4,0.0928,-3.944,0.32,93.09,0.562
0.00471,0.783,0.659,hiphop,1.42E-06,9,0.315,-7.642,0.127,92.908,0.65
0.0884,0.471,0.802,hiphop,1.75E-05,9,0.326,-5.064,0.377,118.693,0.443
0.122,0.664,0.643,hiphop,0.000118,4,0.232,-7.727,0.307,106,0.554
0.185,0.633,0.792,hiphop,0.000185,1,0.152,-6.968,0.149,175.795,0.918
0.0294,0.855,0.652,hiphop,0.00104,8,0.0666,-4.49,0.178,98.995,0.561
0.249,0.428,0.917,hiphop,0.000167,4,0.527,-1.381,0.196,188.828,0.418
0.00129,0.891,0.558,hiphop,0,8,0.0287,-3.036,0.067,101.952,0.747
0.000298,0.8,0.496,hiphop,0,7,0.0697,-7.135,0.0506,128.29,0.357
0.0177,0.76,0.742,hiphop,0,0,0.176,-5.714,0.195,110.838,0.623
0.521,0.663,0.729,hiphop,0,7,0.104,-4.408,0.0817,90.001,0.438
0.0364,0.76,0.48,hiphop,0.000142,7,0.0791,-7.101,0.199,192.139,0.761
0.198,0.757,0.644,hiphop,0,5,0.19,-6.57,0.126,95.859,0.802
0.0208,0.799,0.708,hiphop,8.69E-06,7,0.115,-3.833,0.114,96.954,0.82
0.216,0.622,0.823,hiphop,0,4,0.0966,-7.545,0.0512,166.019,0.862
0.0627,0.837,0.774,hiphop,0,5,0.313,-5.972,0.121,108.103,0.886
0.216,0.706,0.919,hiphop,0.000688,7,0.0916,-3.284,0.0685,139.939,0.847
0.285,0.633,0.627,hiphop,0,9,0.665,-6.225,0.0482,84.008,0.789
0.237,0.767,0.703,hiphop,0,1,0.327,-5.396,0.132,101.015,0.798
0.0851,0.658,0.786,hiphop,0,11,0.384,-7.349,0.0426,107.999,0.804
0.0324,0.839,0.641,hiphop,4.56E-06,10,0.0602,-5.669,0.0858,97.004,0.927
0.0655,0.733,0.861,hiphop,1.92E-06,6,0.452,-4.47,0.344,91.232,0.85
0.0217,0.762,0.67,hiphop,0,8,0.0786,-6.2,0.257,93.066,0.591
0.00372,0.812,0.511,hiphop,0,8,0.121,-8.327,0.109,125.023,0.451
0.162,0.753,0.545,hiphop,4.70E-05,2,0.241,-10.685,0.21,173.227,0.917
0.144,0.839,0.797,hiphop,0.000112,5,0.12,-2.771,0.0409,101.017,0.343
0.116,0.601,0.836,hiphop,0,5,0.207,-5.362,0.315,101.84,0.557
0.0363,0.796,0.612,hiphop,4.92E-06,7,0.0501,-9.307,0.0794,101.522,0.71
0.185,0.74,0.652,hiphop,0,7,0.322,-7.67,0.224,98.031,0.675
0.215,0.833,0.622,hiphop,0,4,0.0567,-6.041,0.268,102.399,0.748
0.0444,0.539,0.687,hiphop,0,8,0.694,-6.221,0.547,128.778,0.405
0.0183,0.889,0.579,hiphop,8.17E-06,2,0.0677,-7.428,0.0673,102.01,0.447
0.391,0.615,0.871,hiphop,0,9,0.233,-4.692,0.399,96.732,0.771
0.00259,0.849,0.72,hiphop,1.25E-05,4,0.0837,-4.349,0.265,85.938,0.387
0.219,0.814,0.672,hiphop,0,11,0.0843,-4.518,0.177,97.033,0.591
0.0063,0.443,0.818,hiphop,0,8,0.301,-5.59,0.277,172.243,0.444
0.13,0.801,0.592,hiphop,0,9,0.136,-5.911,0.239,90.754,0.516
0.312,0.927,0.48,hiphop,0,9,0.067,-6.28,0.238,93.526,0.748
0.0243,0.918,0.705,hiphop,3.03E-05,11,0.324,-6.702,0.164,103.015,0.786
0.113,0.82,0.731,hiphop,0,1,0.299,-5.935,0.0777,98.379,0.496
0.00382,0.859,0.773,hiphop,0,7,0.129,-4.549,0.266,166.825,0.691
0.0584,0.814,0.785,hiphop,1.46E-05,8,0.374,-2.081,0.238,94.086,0.677
0.0308,0.751,0.818,hiphop,0,7,0.138,-5.304,0.248,96.982,0.205
0.16,0.876,0.647,hiphop,0,11,0.238,-3.917,0.28,86.993,0.961
0.377,0.765,0.709,hiphop,0,10,0.345,-4.448,0.285,89.896,0.719
0.0902,0.781,0.821,hiphop,0,11,0.0698,-2.357,0.271,93.221,0.757
0.215,0.784,0.485,hiphop,0,3,0.0861,-9.041,0.184,120.08,0.389
0.0213,0.698,0.788,hiphop,0.0297,2,0.23,-5.212,0.331,150.021,0.34
0.314,0.87,0.571,hiphop,0,1,0.123,-5.213,0.108,149.851,0.265
0.0747,0.804,0.593,hiphop,4.65E-06,4,0.131,-7.131,0.314,145.01,0.523
0.378,0.604,0.602,hiphop,1.04E-05,10,0.106,-8.431,0.159,184.466,0.302
0.351,0.906,0.585,hiphop,0,2,0.101,-6.657,0.381,129.996,0.437
0.0515,0.847,0.551,hiphop,0,4,0.0947,-9.753,0.0724,100.088,0.442
0.354,0.524,0.51,hiphop,0.000148,3,0.0999,-9.47,0.0427,174.354,0.547
0.116,0.804,0.596,hiphop,0,5,0.083,-7.392,0.199,144.071,0.432
0.16,0.8,0.646,hiphop,0,2,0.303,-4.847,0.079,100.007,0.343
0.0611,0.761,0.581,hiphop,0.000341,2,0.212,-7.41,0.0839,139.997,0.917
0.0273,0.482,0.751,hiphop,0,4,0.2,-6.752,0.378,62.301,0.433
0.00205,0.707,0.594,hiphop,4.03E-05,1,0.151,-11.001,0.197,75.021,0.584
0.167,0.782,0.688,hiphop,0,4,0.151,-4.854,0.27,99.033,0.21
0.762,0.641,0.54,hiphop,0,5,0.107,-7.143,0.193,83.935,0.227
0.0627,0.775,0.767,hiphop,0,10,0.277,-5.894,0.136,95.023,0.529
0.0515,0.723,0.911,hiphop,0,9,0.0687,-4.346,0.0641,97.934,0.698
0.0377,0.661,0.864,hiphop,0.0827,11,0.192,-5.942,0.0398,98.079,0.648
0.00629,0.842,0.725,hiphop,0,11,0.0897,-3.631,0.135,97.984,0.685
0.0763,0.757,0.882,hiphop,0,1,0.251,-6.125,0.248,140.047,0.684
0.0554,0.862,0.5,hiphop,2.74E-05,8,0.0917,-10.765,0.202,82.517,0.718
0.11,0.782,0.781,hiphop,5.96E-05,10,0.149,-6.663,0.0323,130.026,0.902
0.0274,0.791,0.595,hiphop,0,5,0.215,-5.612,0.0307,123.975,0.585
0.338,0.801,0.676,hiphop,6.78E-05,1,0.036,-4.342,0.141,99.974,0.703
0.0193,0.776,0.735,hiphop,0,6,0.0624,-7.487,0.0891,99.41,0.704
0.104,0.891,0.681,hiphop,8.57E-05,5,0.141,-5.389,0.112,139.967,0.787
0.0107,0.765,0.833,hiphop,1.59E-05,0,0.108,-4.27,0.0483,97.006,0.599
0.144,0.789,0.706,hiphop,0,7,0.152,-5.987,0.159,150.146,0.49
0.408,0.814,0.754,hiphop,0,8,0.227,-3.936,0.0767,98.002,0.671
0.245,0.815,0.617,hiphop,1.43E-05,7,0.117,-7.778,0.268,178.208,0.273
0.121,0.83,0.566,hiphop,0,0,0.0779,-7.676,0.0833,96.955,0.634
0.0116,0.862,0.723,hiphop,0.000787,5,0.118,-5.289,0.244,99.96,0.734
0.00499,0.909,0.648,hiphop,0,11,0.119,-6.931,0.254,146,0.288
0.0534,0.865,0.713,hiphop,2.22E-06,8,0.111,-7.133,0.275,160.009,0.765
0.422,0.573,0.641,hiphop,2.64E-05,8,0.0857,-8.338,0.528,70.572,0.639
0.00913,0.773,0.648,hiphop,0,8,0.116,-7.271,0.231,163.549,0.62
0.161,0.819,0.718,hiphop,0,9,0.15,-6.471,0.0765,140.984,0.789
0.0106,0.742,0.685,hiphop,0,5,0.111,-7.814,0.186,148.055,0.29
0.021,0.913,0.516,hiphop,0,0,0.124,-6.822,0.1,127.933,0.0882
0.434,0.869,0.547,hiphop,0,1,0.176,-7.936,0.143,120.067,0.431
0.0763,0.677,0.583,hiphop,0.000108,2,0.135,-6.297,0.0976,114.632,0.159
0.364,0.658,0.676,hiphop,8.36E-06,6,0.134,-4.679,0.462,186.5,0.747
0.157,0.664,0.663,hiphop,9.12E-06,4,0.0421,-10.175,0.0818,176.093,0.721
0.058,0.861,0.805,hiphop,0,1,0.291,-3.113,0.152,99.972,0.542
0.379,0.928,0.675,hiphop,0,5,0.0533,-3.535,0.0566,105.952,0.794
0.00908,0.856,0.683,hiphop,0.000308,4,0.0725,-4.645,0.118,98.023,0.636
0.284,0.647,0.787,hiphop,0,9,0.126,-3.436,0.311,178.049,0.74
0.287,0.786,0.738,hiphop,0,2,0.108,-3.683,0.137,104.994,0.342
0.202,0.598,0.779,hiphop,0,5,0.355,-2.83,0.116,111.965,0.549
0.29,0.875,0.659,hiphop,0,4,0.102,-6.305,0.146,98.041,0.595
0.201,0.888,0.647,hiphop,0.00108,0,0.126,-7.348,0.0867,131.996,0.656
0.316,0.829,0.575,hiphop,0,0,0.122,-8.594,0.499,108.91,0.338
0.0354,0.809,0.873,hiphop,0.00101,4,0.0895,-3.644,0.152,93.944,0.72
0.0187,0.737,0.648,hiphop,0,9,0.143,-5.78,0.131,150.01,0.346
0.00205,0.707,0.594,hiphop,4.03E-05,1,0.151,-11.001,0.197,75.021,0.584
0.0291,0.611,0.784,hiphop,6.23E-06,1,0.0611,-8.721,0.213,182.093,0.754
0.316,0.881,0.67,hiphop,0,1,0.356,-6.734,0.225,130.043,0.533
0.278,0.915,0.748,hiphop,0,10,0.188,-5.388,0.247,129.996,0.465
0.0515,0.723,0.911,hiphop,0,9,0.0687,-4.346,0.0641,97.934,0.698
0.0193,0.776,0.735,hiphop,0,6,0.0624,-7.487,0.0891,99.41,0.704
0.0849,0.854,0.563,hiphop,0,8,0.129,-8.966,0.134,114.048,0.365
0.376,0.582,0.755,hiphop,0,6,0.0797,-9.536,0.111,131.98,0.391
0.641,0.628,0.841,hiphop,0,1,0.0943,-2.851,0.28,107.316,0.948
0.205,0.93,0.862,hiphop,0,1,0.0496,-6.311,0.217,100.061,0.887
0.104,0.891,0.681,hiphop,8.57E-05,5,0.141,-5.389,0.112,139.967,0.787
0.0436,0.786,0.868,hiphop,0,10,0.163,-4.7,0.244,129.963,0.608
0.0543,0.858,0.799,hiphop,0.00219,4,0.209,-5.3,0.314,82.01,0.929
0.153,0.681,0.853,hiphop,0,4,0.278,-6.168,0.0933,87.515,0.646
0.0594,0.691,0.787,hiphop,0,11,0.0309,-4.809,0.257,144.988,0.816
0.00331,0.651,0.908,hiphop,0,8,0.0519,-5.036,0.154,85.013,0.61
0.378,0.604,0.602,hiphop,1.04E-05,10,0.106,-8.431,0.159,184.466,0.302
0.0747,0.804,0.593,hiphop,4.65E-06,4,0.131,-7.131,0.314,145.01,0.523
0.00165,0.514,0.504,hiphop,0,7,0.0594,-7.635,0.223,89.116,0.624
0.351,0.906,0.585,hiphop,0,2,0.101,-6.657,0.381,129.996,0.437
0.103,0.554,0.847,hiphop,0,11,0.321,-6.625,0.504,106.381,0.639
0.0759,0.736,0.931,hiphop,3.87E-06,4,0.128,-5.74,0.205,181.045,0.737
0.133,0.783,0.874,hiphop,0,2,0.119,-4.704,0.181,97.518,0.815
0.0682,0.718,0.179,hiphop,0.000116,4,0.161,-6.689,0.117,145.968,0.314
0.194,0.679,0.835,hiphop,0,4,0.279,-4.413,0.298,87.524,0.6
0.319,0.877,0.719,hiphop,0.000348,11,0.127,-5.929,0.206,106.996,0.252
0.0767,0.809,0.744,hiphop,0.000165,6,0.0624,-6.391,0.321,159.831,0.619
0.233,0.801,0.687,hiphop,0.0246,6,0.0893,-6.607,0.0815,89.989,0.444
0.434,0.869,0.547,hiphop,0,1,0.176,-7.936,0.143,120.067,0.431
0.144,0.789,0.706,hiphop,0,7,0.152,-5.987,0.159,150.146,0.49
0.0904,0.371,0.779,hiphop,0,11,0.0853,-5.798,0.396,74.069,0.202
0.0267,0.739,0.554,hiphop,0.00697,1,0.117,-6.265,0.264,176.046,0.305
0.0267,0.874,0.601,hiphop,0.000212,6,0.121,-8.557,0.151,150.002,0.715
0.234,0.679,0.597,hiphop,0,1,0.0982,-7.145,0.168,111.207,0.56
0.0235,0.777,0.865,hiphop,0,1,0.0681,-4.373,0.289,89.015,0.878
0.0196,0.848,0.837,hiphop,0,11,0.173,-5.309,0.308,126.642,0.623
0.099,0.79,0.734,hiphop,0,10,0.0996,-5.048,0.064,114.992,0.282
0.126,0.817,0.907,hiphop,0,1,0.095,-2.422,0.241,95.483,0.661
0.169,0.893,0.596,hiphop,0,7,0.0967,-5.543,0.299,135.047,0.794
0.234,0.606,0.876,rock,0.0045,2,0.0625,-6.584,0.137,168.628,0.941
0.0667,0.468,0.584,rock,0,2,0.0765,-6.647,0.0452,96.612,0.666
0.0314,0.668,0.703,rock,0.000237,0,0.331,-7.421,0.0343,145.401,0.962
0.122,0.719,0.446,rock,0,9,0.11,-9.772,0.0431,131.289,0.538
0.0424,0.554,0.748,rock,2.03E-06,9,0.12,-8.312,0.0425,181.797,0.957
0.111,0.786,0.566,rock,0,2,0.123,-10.033,0.0514,119.984,0.735
0.814,0.642,0.565,rock,3.52E-06,2,0.207,-9.854,0.0522,71.438,0.91
0.359,0.636,0.613,rock,0,0,0.32,-8.875,0.0302,143.296,0.895
0.119,0.436,0.734,rock,1.66E-06,7,0.115,-6.343,0.0431,198.98,0.916
0.0857,0.573,0.799,rock,0,7,0.111,-6.968,0.0707,167.941,0.864
0.148,0.689,0.67,rock,0,7,0.325,-7.36,0.0403,147.557,0.966
0.842,0.487,0.638,rock,0.00527,1,0.133,-9.206,0.0298,139.07,0.904
0.418,0.791,0.626,rock,0,2,0.0651,-8.515,0.0388,132.903,0.938
0.121,0.724,0.606,rock,0,6,0.104,-8.468,0.149,153.587,0.827
0.779,0.664,0.414,rock,1.82E-06,7,0.317,-9.127,0.0398,118.772,0.752
0.541,0.83,0.403,rock,0.189,11,0.151,-9.598,0.0437,94.988,0.453
0.0199,0.662,0.698,rock,0,4,0.317,-6.514,0.0311,96.299,0.726
0.0596,0.626,0.656,rock,0,7,0.251,-7.691,0.0971,166.374,0.97
0.873,0.623,0.661,rock,0.000112,7,0.208,-8.112,0.0445,97.958,0.962
0.553,0.372,0.478,rock,0,6,0.0666,-8.29,0.0282,106.27,0.579
0.552,0.44,0.634,rock,0,9,0.418,-5.109,0.102,88.608,0.948
0.11,0.669,0.542,rock,0,4,0.109,-8.677,0.0339,149.149,0.941
0.421,0.643,0.865,rock,0.0127,6,0.248,-7.982,0.0736,169.695,0.976
0.231,0.738,0.81,rock,0.0104,4,0.735,-7.023,0.0317,134.371,0.973
0.915,0.681,0.713,rock,0.0058,9,0.142,-9.777,0.0384,138.901,0.912
0.699,0.508,0.772,rock,0,9,0.111,-5.182,0.0399,87.888,0.926
0.667,0.627,0.742,rock,2.26E-05,7,0.22,-9.592,0.0338,146.545,0.987
0.122,0.599,0.456,rock,0,4,0.188,-9.28,0.0657,191.727,0.761
0.0276,0.342,0.822,rock,0,4,0.146,-8.056,0.0532,181.872,0.736
0.538,0.671,0.748,rock,0.000721,0,0.647,-8.59,0.156,108.615,0.93
0.708,0.591,0.783,rock,0,4,0.253,-7.256,0.0625,129.895,0.937
0.115,0.679,0.468,rock,0,9,0.0508,-8.688,0.0351,140.559,0.737
0.379,0.683,0.765,rock,0,9,0.0537,-6.349,0.064,169.739,0.972
0.00531,0.682,0.74,rock,0,4,0.225,-7.663,0.0509,116.366,0.95
0.53,0.645,0.554,rock,0,3,0.0896,-9.008,0.0366,123.086,0.855
0.586,0.648,0.662,rock,0,7,0.185,-9.34,0.0927,134.724,0.97
0.0623,0.665,0.814,rock,0,0,0.0882,-6.761,0.0616,106.876,0.746
0.012,0.702,0.618,rock,0,4,0.123,-7.884,0.0296,138.771,0.808
0.462,0.365,0.69,rock,0,9,0.28,-6.357,0.0395,204.463,0.962
0.0484,0.391,0.667,rock,0,2,0.0862,-6.53,0.116,201.641,0.822
0.0496,0.699,0.572,rock,0,0,0.0684,-7.337,0.126,130.085,0.953
0.163,0.637,0.689,rock,0,0,0.168,-6.169,0.0308,135.429,0.664
0.836,0.605,0.72,rock,0,5,0.567,-8.747,0.0286,93.007,0.964
0.0703,0.678,0.873,rock,0.00287,7,0.119,-8.309,0.0573,117.484,0.965
0.794,0.578,0.594,rock,0,0,0.183,-8.766,0.0321,147.514,0.967
0.586,0.542,0.34,rock,0.176,2,0.178,-15.639,0.0625,97.912,0.747
0.786,0.826,0.23,rock,0.748,11,0.112,-16.433,0.0541,95.015,0.469
0.899,0.677,0.716,rock,0.00684,0,0.0836,-8.777,0.145,108.955,0.945
0.702,0.68,0.933,rock,0,9,0.122,-8.412,0.0876,92.728,0.911
0.839,0.572,0.6,rock,0,0,0.102,-8.785,0.0419,173.25,0.919
0.301,0.6,0.466,rock,0.414,2,0.148,-7.766,0.0438,97.202,0.777
0.259,0.323,0.666,rock,0,7,0.168,-10.293,0.0372,98.512,0.893
0.807,0.559,0.747,rock,0,4,0.344,-6.606,0.0529,111.428,0.963
0.801,0.5,0.851,rock,0,2,0.414,-9.747,0.0377,152.924,0.966
0.711,0.671,0.76,rock,2.56E-06,4,0.0935,-4.356,0.121,153.613,0.967
0.374,0.629,0.515,rock,0,6,0.0618,-8.408,0.0305,98.856,0.872
0.386,0.684,0.775,rock,0.00025,2,0.0759,-11.252,0.0463,84.048,0.983
0.968,0.415,0.566,rock,0.513,10,0.831,-8.793,0.0728,164.663,0.697
0.9,0.737,0.523,rock,0.0275,0,0.686,-13.248,0.0439,102.8,0.835
0.748,0.531,0.878,rock,0,0,0.408,-6.591,0.0776,89.441,0.794
0.235,0.711,0.525,rock,1.12E-05,6,0.18,-15.249,0.069,172.885,0.825
0.808,0.689,0.748,rock,0,7,0.225,-6.447,0.0515,126.167,0.979
0.532,0.612,0.768,rock,1.14E-06,9,0.737,-8.684,0.0526,109.203,0.768
0.347,0.432,0.72,rock,5.10E-05,3,0.104,-7.807,0.032,80.14,0.97
0.815,0.59,0.533,rock,0,0,0.842,-9.131,0.0644,96.499,0.961
0.658,0.601,0.604,rock,0,0,0.572,-10.057,0.0369,93.645,0.943
0.368,0.523,0.645,rock,0,5,0.132,-12.117,0.0532,86.649,0.925
0.734,0.664,0.573,rock,0,0,0.291,-8.29,0.0367,97.695,0.675
0.93,0.569,0.298,rock,0.00183,11,0.146,-12.642,0.0479,115.939,0.585
0.717,0.712,0.634,rock,3.38E-05,2,0.0255,-6.247,0.0395,124.842,0.964
0.749,0.599,0.676,rock,0,0,0.0829,-8.31,0.0423,103.442,0.938
0.361,0.536,0.416,rock,0,7,0.0882,-8.82,0.0298,78.678,0.662
0.903,0.472,0.554,rock,5.09E-05,0,0.0865,-10.442,0.157,202.752,0.652
0.157,0.568,0.48,rock,0,11,0.546,-14.747,0.04,133.66,0.768
0.779,0.351,0.853,rock,0,7,0.189,-10.628,0.0462,153.884,0.941
0.756,0.477,0.949,rock,1.54E-06,0,0.259,-7.279,0.0575,154.542,0.773
0.71,0.533,0.624,rock,2.96E-06,4,0.146,-10.47,0.0297,140.626,0.888
0.638,0.616,0.735,rock,0.846,10,0.0762,-7.987,0.0366,145.715,0.973
0.458,0.559,0.915,rock,3.16E-05,9,0.178,-6.695,0.0319,146.437,0.971
0.558,0.476,0.923,rock,0,9,0.157,-6.077,0.085,90.129,0.808
0.409,0.605,0.75,rock,0.000169,0,0.267,-5.626,0.0293,90.806,0.928
0.605,0.596,0.514,rock,1.42E-06,2,0.113,-12.061,0.038,99.453,0.764
0.803,0.6,0.465,rock,0,0,0.0632,-9.944,0.0495,139.231,0.945
0.667,0.627,0.742,rock,2.26E-05,7,0.22,-9.592,0.0338,146.545,0.987
0.806,0.57,0.299,rock,0,1,0.0965,-11.426,0.0287,112.3,0.651
0.666,0.48,0.784,rock,0.896,9,0.187,-9.82,0.0341,147.154,0.914
0.663,0.347,0.852,rock,0.00037,2,0.347,-11.165,0.0472,152.914,0.761
0.833,0.43,0.724,rock,1.27E-06,9,0.0939,-6.015,0.0463,83.063,0.782
0.027,0.702,0.734,rock,0.00107,7,0.0787,-9.911,0.0308,103.461,0.867
0.0825,0.787,0.541,rock,0.000311,7,0.065,-10.437,0.0403,124.194,0.962
0.279,0.658,0.56,rock,7.90E-06,5,0.0533,-13.085,0.0618,137.393,0.89
0.00343,0.296,0.953,rock,0.873,0,0.42,-5.84,0.0614,173.311,0.503
0.233,0.551,0.564,rock,9.57E-05,9,0.742,-10.817,0.0324,84.585,0.593
0.733,0.595,0.835,rock,5.02E-05,7,0.292,-10.057,0.117,157.188,0.919
0.00895,0.597,0.73,rock,0.017,9,0.122,-7.48,0.0346,129.746,0.507
0.7,0.614,0.589,rock,0,1,0.069,-8.667,0.0573,111.879,0.894
0.233,0.543,0.612,rock,0.046,4,0.274,-4.535,0.0366,99.89,0.524
0.29,0.603,0.69,rock,0.874,10,0.0965,-9.147,0.0296,95.821,0.862
0.135,0.559,0.562,rock,8.53E-05,9,0.113,-8.955,0.0302,85.088,0.556
0.122,0.734,0.67,rock,0.000328,6,0.0757,-9.045,0.0519,98.282,0.959
0.0757,0.807,0.536,rock,0.612,0,0.0602,-14.431,0.0608,138.894,0.986
0.0854,0.615,0.657,rock,0.683,2,0.181,-7.253,0.0298,138.224,0.654
0.713,0.582,0.575,rock,3.66E-06,7,0.151,-11.89,0.0529,140.601,0.558
0.0464,0.597,0.844,rock,0.815,10,0.0728,-7.386,0.0309,90.648,0.963
0.239,0.71,0.847,rock,0.238,2,0.564,-9.876,0.067,125.663,0.932
0.251,0.501,0.733,rock,1.67E-05,9,0.282,-7.339,0.074,153.671,0.622
0.00252,0.295,0.921,rock,0.154,2,0.301,-4.65,0.0415,148.349,0.788
0.00603,0.652,0.917,rock,0.00712,2,0.181,-5.646,0.112,132.915,0.416
